,distance,time,geometry,clock_time,From,To
0,780,124,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8147147 -6.3930666, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8136525 -6.3983023, 106.8135345 -6.398828, 106.8134487 -6.3990104, 106.8134487 -6.3990104, 106.8136024 -6.3990719, 106.8136024 -6.3990719)",2019-02-09T08:00:00,04 pasar baru jln nusantara,"08 dewi sartika, perlimaan, lajur baru"
0,780,133,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8147147 -6.3930666, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8136525 -6.3983023, 106.8135345 -6.398828, 106.8134487 -6.3990104, 106.8134487 -6.3990104, 106.8136024 -6.3990719, 106.8136024 -6.3990719)",2019-02-09T09:00:00,04 pasar baru jln nusantara,"08 dewi sartika, perlimaan, lajur baru"
0,780,168,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8147147 -6.3930666, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8136525 -6.3983023, 106.8135345 -6.398828, 106.8134487 -6.3990104, 106.8134487 -6.3990104, 106.8136024 -6.3990719, 106.8136024 -6.3990719)",2019-02-09T17:00:00,04 pasar baru jln nusantara,"08 dewi sartika, perlimaan, lajur baru"
0,780,168,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8147147 -6.3930666, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8136525 -6.3983023, 106.8135345 -6.398828, 106.8134487 -6.3990104, 106.8134487 -6.3990104, 106.8136024 -6.3990719, 106.8136024 -6.3990719)",2019-02-09T18:00:00,04 pasar baru jln nusantara,"08 dewi sartika, perlimaan, lajur baru"
0,780,169,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8147147 -6.3930666, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8136525 -6.3983023, 106.8135345 -6.398828, 106.8134487 -6.3990104, 106.8134487 -6.3990104, 106.8136024 -6.3990719, 106.8136024 -6.3990719)",2019-02-09T19:00:00,04 pasar baru jln nusantara,"08 dewi sartika, perlimaan, lajur baru"
0,1405,237,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8147147 -6.3930666, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8136525 -6.3983023, 106.8135345 -6.398828, 106.8134487 -6.3990104, 106.8134487 -6.3990104, 106.8137705 -6.3991392, 106.814425 -6.3993537, 106.8149829 -6.3994932, 106.8157017 -6.3996434, 106.8164849 -6.3997078, 106.8177938 -6.3997507, 106.8180835 -6.39974, 106.8185878 -6.3997507, 106.8187594 -6.3998151, 106.8189847 -6.3999975, 106.8189847 -6.3999975, 106.8190407 -6.3999268, 106.8190407 -6.3999268)",2019-02-09T07:00:00,04 pasar baru jln nusantara,"09 jln kartini - dewi sartika, arah margonda"
0,1405,256,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8147147 -6.3930666, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8136525 -6.3983023, 106.8135345 -6.398828, 106.8134487 -6.3990104, 106.8134487 -6.3990104, 106.8137705 -6.3991392, 106.814425 -6.3993537, 106.8149829 -6.3994932, 106.8157017 -6.3996434, 106.8164849 -6.3997078, 106.8177938 -6.3997507, 106.8180835 -6.39974, 106.8185878 -6.3997507, 106.8187594 -6.3998151, 106.8189847 -6.3999975, 106.8189847 -6.3999975, 106.8190407 -6.3999268, 106.8190407 -6.3999268)",2019-02-09T08:00:00,04 pasar baru jln nusantara,"09 jln kartini - dewi sartika, arah margonda"
0,1405,280,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8147147 -6.3930666, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8136525 -6.3983023, 106.8135345 -6.398828, 106.8134487 -6.3990104, 106.8134487 -6.3990104, 106.8137705 -6.3991392, 106.814425 -6.3993537, 106.8149829 -6.3994932, 106.8157017 -6.3996434, 106.8164849 -6.3997078, 106.8177938 -6.3997507, 106.8180835 -6.39974, 106.8185878 -6.3997507, 106.8187594 -6.3998151, 106.8189847 -6.3999975, 106.8189847 -6.3999975, 106.8190407 -6.3999268, 106.8190407 -6.3999268)",2019-02-09T09:00:00,04 pasar baru jln nusantara,"09 jln kartini - dewi sartika, arah margonda"
0,1405,342,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8147147 -6.3930666, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8136525 -6.3983023, 106.8135345 -6.398828, 106.8134487 -6.3990104, 106.8134487 -6.3990104, 106.8137705 -6.3991392, 106.814425 -6.3993537, 106.8149829 -6.3994932, 106.8157017 -6.3996434, 106.8164849 -6.3997078, 106.8177938 -6.3997507, 106.8180835 -6.39974, 106.8185878 -6.3997507, 106.8187594 -6.3998151, 106.8189847 -6.3999975, 106.8189847 -6.3999975, 106.8190407 -6.3999268, 106.8190407 -6.3999268)",2019-02-09T17:00:00,04 pasar baru jln nusantara,"09 jln kartini - dewi sartika, arah margonda"
0,1405,342,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8147147 -6.3930666, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8136525 -6.3983023, 106.8135345 -6.398828, 106.8134487 -6.3990104, 106.8134487 -6.3990104, 106.8137705 -6.3991392, 106.814425 -6.3993537, 106.8149829 -6.3994932, 106.8157017 -6.3996434, 106.8164849 -6.3997078, 106.8177938 -6.3997507, 106.8180835 -6.39974, 106.8185878 -6.3997507, 106.8187594 -6.3998151, 106.8189847 -6.3999975, 106.8189847 -6.3999975, 106.8190407 -6.3999268, 106.8190407 -6.3999268)",2019-02-09T18:00:00,04 pasar baru jln nusantara,"09 jln kartini - dewi sartika, arah margonda"
0,1405,338,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8147147 -6.3930666, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8136525 -6.3983023, 106.8135345 -6.398828, 106.8134487 -6.3990104, 106.8134487 -6.3990104, 106.8137705 -6.3991392, 106.814425 -6.3993537, 106.8149829 -6.3994932, 106.8157017 -6.3996434, 106.8164849 -6.3997078, 106.8177938 -6.3997507, 106.8180835 -6.39974, 106.8185878 -6.3997507, 106.8187594 -6.3998151, 106.8189847 -6.3999975, 106.8189847 -6.3999975, 106.8190407 -6.3999268, 106.8190407 -6.3999268)",2019-02-09T19:00:00,04 pasar baru jln nusantara,"09 jln kartini - dewi sartika, arah margonda"
0,1408,238,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8147147 -6.3930666, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8136525 -6.3983023, 106.8135345 -6.398828, 106.8134487 -6.3990104, 106.8134487 -6.3990104, 106.8137705 -6.3991392, 106.814425 -6.3993537, 106.8149829 -6.3994932, 106.8157017 -6.3996434, 106.8164849 -6.3997078, 106.8177938 -6.3997507, 106.8180835 -6.39974, 106.8185878 -6.3997507, 106.8187594 -6.3998151, 106.8189847 -6.3999975, 106.8189847 -6.3999975, 106.8190661 -6.3998972, 106.8190661 -6.3998972)",2019-02-09T07:00:00,04 pasar baru jln nusantara,"10 jln kartini - dewi sartika, arah citayam"
0,1408,257,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8147147 -6.3930666, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8136525 -6.3983023, 106.8135345 -6.398828, 106.8134487 -6.3990104, 106.8134487 -6.3990104, 106.8137705 -6.3991392, 106.814425 -6.3993537, 106.8149829 -6.3994932, 106.8157017 -6.3996434, 106.8164849 -6.3997078, 106.8177938 -6.3997507, 106.8180835 -6.39974, 106.8185878 -6.3997507, 106.8187594 -6.3998151, 106.8189847 -6.3999975, 106.8189847 -6.3999975, 106.8190661 -6.3998972, 106.8190661 -6.3998972)",2019-02-09T08:00:00,04 pasar baru jln nusantara,"10 jln kartini - dewi sartika, arah citayam"
0,1408,281,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8147147 -6.3930666, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8136525 -6.3983023, 106.8135345 -6.398828, 106.8134487 -6.3990104, 106.8134487 -6.3990104, 106.8137705 -6.3991392, 106.814425 -6.3993537, 106.8149829 -6.3994932, 106.8157017 -6.3996434, 106.8164849 -6.3997078, 106.8177938 -6.3997507, 106.8180835 -6.39974, 106.8185878 -6.3997507, 106.8187594 -6.3998151, 106.8189847 -6.3999975, 106.8189847 -6.3999975, 106.8190661 -6.3998972, 106.8190661 -6.3998972)",2019-02-09T09:00:00,04 pasar baru jln nusantara,"10 jln kartini - dewi sartika, arah citayam"
0,1408,343,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8147147 -6.3930666, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8136525 -6.3983023, 106.8135345 -6.398828, 106.8134487 -6.3990104, 106.8134487 -6.3990104, 106.8137705 -6.3991392, 106.814425 -6.3993537, 106.8149829 -6.3994932, 106.8157017 -6.3996434, 106.8164849 -6.3997078, 106.8177938 -6.3997507, 106.8180835 -6.39974, 106.8185878 -6.3997507, 106.8187594 -6.3998151, 106.8189847 -6.3999975, 106.8189847 -6.3999975, 106.8190661 -6.3998972, 106.8190661 -6.3998972)",2019-02-09T17:00:00,04 pasar baru jln nusantara,"10 jln kartini - dewi sartika, arah citayam"
0,1408,343,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8147147 -6.3930666, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8136525 -6.3983023, 106.8135345 -6.398828, 106.8134487 -6.3990104, 106.8134487 -6.3990104, 106.8137705 -6.3991392, 106.814425 -6.3993537, 106.8149829 -6.3994932, 106.8157017 -6.3996434, 106.8164849 -6.3997078, 106.8177938 -6.3997507, 106.8180835 -6.39974, 106.8185878 -6.3997507, 106.8187594 -6.3998151, 106.8189847 -6.3999975, 106.8189847 -6.3999975, 106.8190661 -6.3998972, 106.8190661 -6.3998972)",2019-02-09T18:00:00,04 pasar baru jln nusantara,"10 jln kartini - dewi sartika, arah citayam"
0,1408,339,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8147147 -6.3930666, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8136525 -6.3983023, 106.8135345 -6.398828, 106.8134487 -6.3990104, 106.8134487 -6.3990104, 106.8137705 -6.3991392, 106.814425 -6.3993537, 106.8149829 -6.3994932, 106.8157017 -6.3996434, 106.8164849 -6.3997078, 106.8177938 -6.3997507, 106.8180835 -6.39974, 106.8185878 -6.3997507, 106.8187594 -6.3998151, 106.8189847 -6.3999975, 106.8189847 -6.3999975, 106.8190661 -6.3998972, 106.8190661 -6.3998972)",2019-02-09T19:00:00,04 pasar baru jln nusantara,"10 jln kartini - dewi sartika, arah citayam"
0,2073,372,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8146932 -6.3926697, 106.814822 -6.3926482, 106.814822 -6.3926482, 106.8147898 -6.3923478, 106.8147898 -6.3923478, 106.8158948 -6.3922298, 106.8158948 -6.3922298, 106.8161201 -6.3915002, 106.8162382 -6.391232, 106.8165278 -6.3907278, 106.8165278 -6.3907278, 106.8166029 -6.3904595, 106.8166029 -6.3904595, 106.8167424 -6.3896334, 106.8167424 -6.3896334, 106.8164635 -6.3896763, 106.8164635 -6.3896763, 106.8164742 -6.3896012, 106.8163562 -6.3888717, 106.8163562 -6.3888717, 106.8166566 -6.3888717, 106.8174827 -6.3888073, 106.8178689 -6.3887966, 106.8182874 -6.3888288, 106.818856 -6.388936, 106.818856 -6.388936, 106.8195426 -6.3891828, 106.8201649 -6.3895047, 106.8208623 -6.3898265, 106.8211627 -6.3899446, 106.8215275 -6.3900518, 106.8218601 -6.3901055, 106.8223643 -6.3901484, 106.8231905 -6.3901484, 106.8251967 -6.3900948, 106.8251967 -6.3900948, 106.8254864 -6.3900948, 106.8254864 -6.3900948, 106.8253362 -6.3905454, 106.8249285 -6.3912749, 106.824789 -6.3915646, 106.8247247 -6.391747, 106.8242741 -6.3926053, 106.8239155 -6.3932365, 106.8239155 -6.3932365)",2019-02-09T07:00:00,04 pasar baru jln nusantara,11 ITC depok
0,2073,385,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8146932 -6.3926697, 106.814822 -6.3926482, 106.814822 -6.3926482, 106.8147898 -6.3923478, 106.8147898 -6.3923478, 106.8158948 -6.3922298, 106.8158948 -6.3922298, 106.8161201 -6.3915002, 106.8162382 -6.391232, 106.8165278 -6.3907278, 106.8165278 -6.3907278, 106.8166029 -6.3904595, 106.8166029 -6.3904595, 106.8167424 -6.3896334, 106.8167424 -6.3896334, 106.8164635 -6.3896763, 106.8164635 -6.3896763, 106.8164742 -6.3896012, 106.8163562 -6.3888717, 106.8163562 -6.3888717, 106.8166566 -6.3888717, 106.8174827 -6.3888073, 106.8178689 -6.3887966, 106.8182874 -6.3888288, 106.818856 -6.388936, 106.818856 -6.388936, 106.8195426 -6.3891828, 106.8201649 -6.3895047, 106.8208623 -6.3898265, 106.8211627 -6.3899446, 106.8215275 -6.3900518, 106.8218601 -6.3901055, 106.8223643 -6.3901484, 106.8231905 -6.3901484, 106.8251967 -6.3900948, 106.8251967 -6.3900948, 106.8254864 -6.3900948, 106.8254864 -6.3900948, 106.8253362 -6.3905454, 106.8249285 -6.3912749, 106.824789 -6.3915646, 106.8247247 -6.391747, 106.8242741 -6.3926053, 106.8239155 -6.3932365, 106.8239155 -6.3932365)",2019-02-09T08:00:00,04 pasar baru jln nusantara,11 ITC depok
0,2073,405,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8146932 -6.3926697, 106.814822 -6.3926482, 106.814822 -6.3926482, 106.8147898 -6.3923478, 106.8147898 -6.3923478, 106.8158948 -6.3922298, 106.8158948 -6.3922298, 106.8161201 -6.3915002, 106.8162382 -6.391232, 106.8165278 -6.3907278, 106.8165278 -6.3907278, 106.8166029 -6.3904595, 106.8166029 -6.3904595, 106.8167424 -6.3896334, 106.8167424 -6.3896334, 106.8164635 -6.3896763, 106.8164635 -6.3896763, 106.8164742 -6.3896012, 106.8163562 -6.3888717, 106.8163562 -6.3888717, 106.8166566 -6.3888717, 106.8174827 -6.3888073, 106.8178689 -6.3887966, 106.8182874 -6.3888288, 106.818856 -6.388936, 106.818856 -6.388936, 106.8195426 -6.3891828, 106.8201649 -6.3895047, 106.8208623 -6.3898265, 106.8211627 -6.3899446, 106.8215275 -6.3900518, 106.8218601 -6.3901055, 106.8223643 -6.3901484, 106.8231905 -6.3901484, 106.8251967 -6.3900948, 106.8251967 -6.3900948, 106.8254864 -6.3900948, 106.8254864 -6.3900948, 106.8253362 -6.3905454, 106.8249285 -6.3912749, 106.824789 -6.3915646, 106.8247247 -6.391747, 106.8242741 -6.3926053, 106.8239155 -6.3932365, 106.8239155 -6.3932365)",2019-02-09T09:00:00,04 pasar baru jln nusantara,11 ITC depok
0,2338,559,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8147147 -6.3930666, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8136525 -6.3983023, 106.8135345 -6.398828, 106.8134487 -6.3990104, 106.8134487 -6.3990104, 106.8137705 -6.3991392, 106.814425 -6.3993537, 106.8149829 -6.3994932, 106.8157017 -6.3996434, 106.8164849 -6.3997078, 106.8177938 -6.3997507, 106.8180835 -6.39974, 106.8185878 -6.3997507, 106.8187594 -6.3998151, 106.8189847 -6.3999975, 106.8189847 -6.3999975, 106.8190813 -6.3998795, 106.8191779 -6.3998044, 106.8194997 -6.3994932, 106.8198216 -6.3991499, 106.8198216 -6.3991499, 106.8201649 -6.3985813, 106.8208408 -6.3973153, 106.8214095 -6.3961565, 106.8216133 -6.3958776, 106.8218601 -6.3955772, 106.8228149 -6.3946867, 106.8233299 -6.3942468, 106.8234372 -6.3940859, 106.8234372 -6.3940859, 106.8234694 -6.394043, 106.8234694 -6.394043, 106.8236411 -6.3937855, 106.8238127 -6.39341, 106.8239155 -6.3932365, 106.8239155 -6.3932365)",2019-02-09T17:00:00,04 pasar baru jln nusantara,11 ITC depok
0,2338,552,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8147147 -6.3930666, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8136525 -6.3983023, 106.8135345 -6.398828, 106.8134487 -6.3990104, 106.8134487 -6.3990104, 106.8137705 -6.3991392, 106.814425 -6.3993537, 106.8149829 -6.3994932, 106.8157017 -6.3996434, 106.8164849 -6.3997078, 106.8177938 -6.3997507, 106.8180835 -6.39974, 106.8185878 -6.3997507, 106.8187594 -6.3998151, 106.8189847 -6.3999975, 106.8189847 -6.3999975, 106.8190813 -6.3998795, 106.8191779 -6.3998044, 106.8194997 -6.3994932, 106.8198216 -6.3991499, 106.8198216 -6.3991499, 106.8201649 -6.3985813, 106.8208408 -6.3973153, 106.8214095 -6.3961565, 106.8216133 -6.3958776, 106.8218601 -6.3955772, 106.8228149 -6.3946867, 106.8233299 -6.3942468, 106.8234372 -6.3940859, 106.8234372 -6.3940859, 106.8234694 -6.394043, 106.8234694 -6.394043, 106.8236411 -6.3937855, 106.8238127 -6.39341, 106.8239155 -6.3932365, 106.8239155 -6.3932365)",2019-02-09T18:00:00,04 pasar baru jln nusantara,11 ITC depok
0,2338,539,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8147147 -6.3930666, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8136525 -6.3983023, 106.8135345 -6.398828, 106.8134487 -6.3990104, 106.8134487 -6.3990104, 106.8137705 -6.3991392, 106.814425 -6.3993537, 106.8149829 -6.3994932, 106.8157017 -6.3996434, 106.8164849 -6.3997078, 106.8177938 -6.3997507, 106.8180835 -6.39974, 106.8185878 -6.3997507, 106.8187594 -6.3998151, 106.8189847 -6.3999975, 106.8189847 -6.3999975, 106.8190813 -6.3998795, 106.8191779 -6.3998044, 106.8194997 -6.3994932, 106.8198216 -6.3991499, 106.8198216 -6.3991499, 106.8201649 -6.3985813, 106.8208408 -6.3973153, 106.8214095 -6.3961565, 106.8216133 -6.3958776, 106.8218601 -6.3955772, 106.8228149 -6.3946867, 106.8233299 -6.3942468, 106.8234372 -6.3940859, 106.8234372 -6.3940859, 106.8234694 -6.394043, 106.8234694 -6.394043, 106.8236411 -6.3937855, 106.8238127 -6.39341, 106.8239155 -6.3932365, 106.8239155 -6.3932365)",2019-02-09T19:00:00,04 pasar baru jln nusantara,11 ITC depok
0,2051,375,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8146932 -6.3926697, 106.814822 -6.3926482, 106.814822 -6.3926482, 106.8147898 -6.3923478, 106.8147898 -6.3923478, 106.8158948 -6.3922298, 106.8158948 -6.3922298, 106.8161201 -6.3915002, 106.8162382 -6.391232, 106.8165278 -6.3907278, 106.8165278 -6.3907278, 106.8166029 -6.3904595, 106.8166029 -6.3904595, 106.8167424 -6.3896334, 106.8167424 -6.3896334, 106.8164635 -6.3896763, 106.8164635 -6.3896763, 106.8164742 -6.3896012, 106.8163562 -6.3888717, 106.8163562 -6.3888717, 106.8166566 -6.3888717, 106.8174827 -6.3888073, 106.8178689 -6.3887966, 106.8182874 -6.3888288, 106.818856 -6.388936, 106.818856 -6.388936, 106.8195426 -6.3891828, 106.8201649 -6.3895047, 106.8208623 -6.3898265, 106.8211627 -6.3899446, 106.8215275 -6.3900518, 106.8218601 -6.3901055, 106.8223643 -6.3901484, 106.8231905 -6.3901484, 106.8251967 -6.3900948, 106.8251967 -6.3900948, 106.8254864 -6.3900948, 106.8254864 -6.3900948, 106.8253362 -6.3905454, 106.8253362 -6.3905454, 106.8253684 -6.3906848, 106.8253148 -6.3907921, 106.8252611 -6.3908672, 106.8249285 -6.3914895, 106.8243706 -6.3926053, 106.824038 -6.393131, 106.824038 -6.393131)",2019-02-09T07:00:00,04 pasar baru jln nusantara,12 sebrang ITC depok
0,2051,389,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8146932 -6.3926697, 106.814822 -6.3926482, 106.814822 -6.3926482, 106.8147898 -6.3923478, 106.8147898 -6.3923478, 106.8158948 -6.3922298, 106.8158948 -6.3922298, 106.8161201 -6.3915002, 106.8162382 -6.391232, 106.8165278 -6.3907278, 106.8165278 -6.3907278, 106.8166029 -6.3904595, 106.8166029 -6.3904595, 106.8167424 -6.3896334, 106.8167424 -6.3896334, 106.8164635 -6.3896763, 106.8164635 -6.3896763, 106.8164742 -6.3896012, 106.8163562 -6.3888717, 106.8163562 -6.3888717, 106.8166566 -6.3888717, 106.8174827 -6.3888073, 106.8178689 -6.3887966, 106.8182874 -6.3888288, 106.818856 -6.388936, 106.818856 -6.388936, 106.8195426 -6.3891828, 106.8201649 -6.3895047, 106.8208623 -6.3898265, 106.8211627 -6.3899446, 106.8215275 -6.3900518, 106.8218601 -6.3901055, 106.8223643 -6.3901484, 106.8231905 -6.3901484, 106.8251967 -6.3900948, 106.8251967 -6.3900948, 106.8254864 -6.3900948, 106.8254864 -6.3900948, 106.8253362 -6.3905454, 106.8253362 -6.3905454, 106.8253684 -6.3906848, 106.8253148 -6.3907921, 106.8252611 -6.3908672, 106.8249285 -6.3914895, 106.8243706 -6.3926053, 106.824038 -6.393131, 106.824038 -6.393131)",2019-02-09T08:00:00,04 pasar baru jln nusantara,12 sebrang ITC depok
